id_envio,fecha_envio,id_ruta,id_vehiculo,peso_kg,volumen_m3,tipo_carga,estado,fecha_entrega,origen,destino,distancia_km,tiempo_estimado_hrs,tipo_via,peaje_total,placa,tipo,capacidad_kg,capacidad_m3,año_fabricacion,estado_vehiculo,km_recorridos,cantidad_incidencias,costo_total_incidencias,tipo_incidencia_principal,tiene_incidencia,dias_entrega,velocidad_promedio_km_h,uso_capacidad_kg,uso_capacidad_m3,entrega_tardia,peso_kg_original,distancia_km_original,velocidad_promedio_km_h_original,uso_capacidad_kg_original,uso_capacidad_m3_original,uso_capacidad_kg_recalculado,uso_capacidad_m3_recalculado,antiguedad_vehiculo,densidad_carga,riesgo_operacional,riesgo_velocidad,vehiculo_exigido,sobrecarga_kg,ruta_larga,velocidad_alta,vehiculo_riesgoso_estado,via_compleja,peso_kg_log,distancia_km_log,volumen_m3_log,velocidad_promedio_km_h_log,densidad_carga_log,riesgo_operacional_log,riesgo_velocidad_log,km_recorridos_log
703.0,,24.0,37.0,11227.3,2.1,general,retrasado,,castro,chillán,1776.8,12.2,autopista,10956.0,xxkb-70,semi-remolque,5000.0,9.8,2019.0,operativo,40916.0,0.0,0.0,sin incidencia,0.0,7.0,145.63934426229508,2.24546,0.2142857142857142,1,11227.3,1776.8,145.63934426229508,2.24546,0.2142857142857142,2.24546,0.21428571428571427,7.0,5343.788672060923,3989.733328,258771.9868852459,1,1,1,1,0,0,9.326192656041822,7.483131923807575,1.1314021114911006,4.987976131769508,8.583877285177223,8.29173028447502,12.463706457819685,10.619300903594985
704.0,,3.0,50.0,13032.7,23.2,perecible,entregado,,rancagua,rengo,679.6,18.4,urbana,2447.0,zgcm-84,furgón,5000.0,56.7,2017.0,en mantención,443858.0,1.0,1741458.0,accidente,1.0,7.0,36.934782608695656,2.6065400000000003,0.4091710758377425,1,13032.7,679.6,36.934782608695656,2.6065400000000003,0.4091710758377425,2.6065400000000003,0.4091710758377425,9.0,561.7300978406104,1771.4045840000003,25100.87826086957,1,1,0,0,1,0,9.47529358990195,6.522974762066806,3.186352633162641,3.6358684381474324,6.332800113262938,7.480092425645619,10.13069795343051,13.003262223411536
705.0,,62.0,4.0,8053.0,54.22,perecible,retrasado,,rancagua,rancagua,919.3,11.8,urbana,3386.0,sdeb-49,camioneta,1000.0,38.6,2017.0,operativo,13823.0,0.0,0.0,sin incidencia,0.0,7.0,77.90677966101694,5.0,1.4046632124352332,1,8053.0,919.3,77.90677966101694,8.053,1.4046632124352332,5.0,1.4046632124352332,9.0,148.52179045019457,4596.5,71619.70254237288,1,1,0,0,0,0,8.9939241414114,6.824699703844811,4.011325206502009,4.368267151422865,5.007442137729133,8.433267956478476,11.179139452808597,9.534161491043838
706.0,2024-05-30,2.0,2.0,11280.6,14.42,perecible,entregado,,ovalle,castro,507.2,19.5,camino rural,12065.0,dpya-28,furgón,5000.0,38.7,2019.0,operativo,179180.0,0.0,0.0,sin incidencia,0.0,7.0,26.01025641025641,2.25612,0.372609819121447,1,11280.6,507.2,26.01025641025641,2.25612,0.372609819121447,2.25612,0.372609819121447,7.0,782.2342417308093,1144.304064,13192.402051282052,1,1,0,0,0,1,9.330928358964776,6.230875070886063,2.7356653681351832,3.2962166609196424,6.66343181055019,7.043425438812637,9.487472139010663,12.096151747116016
708.0,2024-05-31,42.0,58.0,5230.6,30.305,peligrosa,en tránsito,,la florida,san antonio,254.0,12.2,ruta nacional,7465.0,ddfy-12,semi-remolque,1000.0,38.1,2017.0,operativo,79000.0,1.0,1274515.0,accidente,1.0,7.0,20.81967213114754,5.0,0.7954068241469816,1,5230.6,254.0,20.81967213114754,5.230600000000001,0.7954068241469816,5.0,0.7954068241469816,9.0,172.59288589718207,1270.0,5288.196721311476,1,1,0,0,0,1,8.562472437614998,5.541263545158426,3.443777829197274,3.0828119542218,5.1567128215316105,7.147559271189454,8.57342166479884,11.277215789596893
709.0,2024-06-01,34.0,44.0,5849.3,1.6,general,en tránsito,,ovalle,rancagua,1824.2,11.7,urbana,3064.0,saqk-98,semi-remolque,10000.0,38.6,2022.0,operativo,306437.0,1.0,1287221.0,retraso,1.0,7.0,155.91452991452994,0.5849300000000001,0.0414507772020725,1,5849.3,1824.2,155.91452991452994,0.5849300000000001,0.0414507772020725,0.5849300000000001,0.04145077720207254,4.0,3653.529044347283,1067.0293060000001,284419.2854700855,0,0,1,1,0,0,8.674248220962305,7.5094448490532475,0.9555114450274363,5.05570126166245,8.203722511445926,6.973570459218575,12.558208301618208,12.632770730046348
710.0,2024-06-02,42.0,3.0,7674.3,47.17,perecible,entregado,2024-06-10,la florida,san antonio,254.0,12.2,ruta nacional,7465.0,maxq-41,camión,10000.0,69.4,2012.0,en mantención,478395.0,0.0,0.0,sin incidencia,0.0,8.0,20.81967213114754,0.7674300000000001,0.6796829971181556,1,7674.3,254.0,20.81967213114754,0.7674300000000001,0.6796829971181556,0.7674300000000001,0.6796829971181556,14.0,162.69106018528333,194.92722,5288.196721311476,0,0,0,0,1,1,8.945762659639367,5.541263545158426,3.8747364206421295,3.0828119542218,5.097980871922407,5.2777432637411374,8.57342166479884,13.07819412037959
711.0,,20.0,4.0,13936.9,30.305,general,cancelado,2024-06-11,viña del mar,san antonio,1071.6,14.5,ruta nacional,737.0,sdeb-49,camioneta,1000.0,38.6,2017.0,operativo,13823.0,1.0,218935.0,retraso,1.0,7.0,73.90344827586206,5.0,0.7851036269430052,1,13936.9,1071.6,73.90344827586206,13.9369,0.7851036269430052,5.0,0.7851036269430052,9.0,459.87263248201674,5358.0,79194.93517241378,1,1,0,0,0,1,9.54236702734222,6.977840886548825,3.443777829197274,4.316199927859461,6.13312171953437,8.58653266949485,11.279680252904782,9.534161491043838
712.0,,68.0,38.0,13115.7,2.35,perecible,entregado,2024-06-11,osorno,san antonio,919.3,19.4,urbana,13550.0,tnlk-99,camioneta,5000.0,69.7,2015.0,operativo,37268.0,0.0,0.0,sin incidencia,0.0,7.0,47.386597938144334,2.62314,0.033715925394548,1,13115.7,919.3,47.386597938144334,2.62314,0.033715925394548,2.6231400000000002,0.03371592539454806,11.0,5578.774989366228,2411.4526020000003,43562.499484536085,1,1,0,0,0,0,9.481641506470272,6.824699703844811,1.208960345836975,3.879222873273664,8.626903730075963,7.7883991861807615,10.681974910930606,10.525917160881786
713.0,,45.0,12.0,2026.5,55.08,frágil,entregado,2024-06-12,ovalle,quilpué,1876.7,13.5,urbana,521.0,uqje-72,furgón,20000.0,23.1,2010.0,operativo,282654.0,0.0,0.0,sin incidencia,0.0,7.0,139.01481481481483,0.101325,2.384415584415584,1,2026.5,1876.7,139.01481481481483,0.101325,2.384415584415584,0.101325,2.384415584415584,16.0,36.79127103719976,190.1566275,260889.102962963,0,0,1,1,0,0,7.614558785989568,7.537802902598766,4.0267792427263345,4.941748237116572,3.632078151016467,5.253093131265149,12.471854536188983,12.551982351669247
714.0,,75.0,19.0,2600.1,8.46,refrigerada,entregado,2024-06-13,coquimbo,san antonio,277.6,12.2,camino rural,7813.0,qwzn-69,van,20000.0,15.0,2014.0,operativo,344398.0,0.0,0.0,sin incidencia,0.0,7.0,22.754098360655743,0.1300049999999999,0.5640000000000001,1,2600.1,277.6,22.754098360655743,0.1300049999999999,0.5640000000000001,0.13000499999999998,0.5640000000000001,12.0,307.30410117007443,36.089388,6316.537704918034,0,0,0,0,0,1,7.863689711460844,5.629777061345705,2.247072383063787,3.1677550781473713,5.731086637333871,3.6133308909609445,8.751084807573472,12.749556147931033
715.0,,42.0,10.0,5371.0,33.15,refrigerada,entregado,,la florida,san antonio,254.0,12.2,ruta nacional,7465.0,bhte-57,van,1000.0,20.7,2024.0,operativo,431424.0,0.0,0.0,sin incidencia,0.0,7.0,20.81967213114754,5.0,1.6014492753623188,1,5371.0,254.0,20.81967213114754,5.371,1.6014492753623188,5.0,1.6014492753623188,2.0,162.01622877137947,1270.0,5288.196721311476,1,1,0,0,0,1,8.588955557643128,5.541263545158426,3.530762586016799,3.0828119542218,5.093849758865292,7.147559271189454,8.57342166479884,12.97484896211578
716.0,2024-06-06,47.0,1.0,4368.3,16.52,perecible,entregado,,san fernando,la serena,29.6,3.2,autopista,8950.0,urlr-78,camioneta,20000.0,49.2,2018.0,operativo,267419.0,0.0,0.0,sin incidencia,0.0,7.0,9.25,0.218415,0.3357723577235772,1,4368.3,29.6,9.25,0.218415,0.3357723577235772,0.218415,0.3357723577235772,8.0,264.4089340838932,6.465084,273.8,0,0,0,0,0,0,8.382358092192597,3.4210000089583352,2.8633430855082453,2.327277705584417,5.581271784044015,2.010236683439566,5.616043560348194,12.496575735168657
717.0,2024-06-07,5.0,17.0,9225.4,4.01,general,entregado,,cauquenes,san fernando,914.3,22.9,camino rural,5128.0,pcvh-63,furgón,10000.0,31.3,2014.0,operativo,341278.0,1.0,885806.0,accidente,1.0,7.0,39.92576419213974,0.92254,0.1281150159744409,1,9225.4,914.3,39.92576419213974,0.92254,0.1281150159744409,0.9225399999999999,0.1281150159744409,12.0,2300.0249314385437,843.4783219999999,36504.12620087336,1,0,0,0,0,1,9.129824218911729,6.819251880390734,1.6114359150967734,3.7117597960734465,7.741109925021667,6.738719066291386,10.505207973568812,12.74045560355555
718.0,2024-06-07,49.0,16.0,13542.6,3.09,peligrosa,retrasado,,las condes,osorno,1642.4,18.9,ruta nacional,7202.0,ypae-73,camioneta,1000.0,78.5,2020.0,fuera de servicio,115935.0,0.0,0.0,sin incidencia,0.0,7.0,86.89947089947091,5.0,0.0393630573248407,1,13542.6,1642.4,86.89947089947091,13.5426,0.0393630573248407,5.0,0.039363057324840765,6.0,4381.300549983825,8212.0,142723.69100529104,1,1,1,0,1,1,9.513669390004141,7.4045225454970875,1.4085449700547104,4.476193785326837,8.385329105202725,9.013473543740192,11.86867281586456,11.660793593694804
719.0,2024-06-08,37.0,29.0,14434.8,30.305,perecible,entregado,,viña del mar,san antonio,723.1,7.8,urbana,1551.0,ylkd-34,camión,10000.0,14.8,2018.0,fuera de servicio,91015.0,0.0,0.0,sin incidencia,0.0,7.0,92.7051282051282,1.44348,2.047635135135135,1,14434.8,723.1,92.7051282051282,1.44348,2.047635135135135,1.4434799999999999,2.047635135135135,8.0,476.3017224312017,1043.780388,67035.0782051282,1,1,0,0,1,0,9.577466511413453,6.5849295043947755,3.443777829197274,4.5401529177908,6.168148832702599,6.951561987289327,11.112986234117965,11.418790594219553
720.0,2024-06-09,34.0,57.0,9807.5,4.37,perecible,retrasado,,ovalle,rancagua,1824.2,11.7,urbana,3064.0,hych-99,camión,5000.0,57.1,2016.0,operativo,110804.0,0.0,0.0,sin incidencia,0.0,7.0,155.91452991452994,1.9615,0.0765323992994746,1,9807.5,1824.2,155.91452991452994,1.9615,0.0765323992994746,1.9615,0.07653239929947461,10.0,2243.765728666209,3578.1683000000003,284419.2854700855,1,1,1,1,0,0,9.19100463566944,7.5094448490532475,1.6808279085207734,5.05570126166245,7.716356442244043,8.182885733968885,12.558208301618208,11.615527178630948
721.0,2024-06-10,73.0,53.0,12574.0,45.66,peligrosa,entregado,,maipú,san antonio,468.4,5.2,ruta nacional,11768.0,jlnv-70,camioneta,20000.0,13.8,2022.0,operativo,298453.0,0.0,0.0,sin incidencia,0.0,7.0,90.07692307692308,0.6287,3.308695652173913,1,12574.0,468.4,90.07692307692308,0.6287,3.308695652173913,0.6287,3.308695652173913,4.0,275.37723659140187,294.48308000000003,42192.03076923077,0,0,0,0,0,1,9.43946599496794,6.151455283416923,3.842887266593284,4.511704457982415,5.621766731741525,5.688611576323551,10.650010338737168,12.60637109608698
722.0,,70.0,9.0,7882.8,29.19,perecible,entregado,2024-06-19,talcahuano,curicó,467.1,23.7,autopista,13463.0,vutp-52,van,5000.0,39.1,2022.0,fuera de servicio,77965.0,0.0,0.0,sin incidencia,0.0,7.0,19.70886075949367,1.57656,0.7465473145780052,1,7882.8,467.1,19.70886075949367,1.57656,0.7465473145780052,1.57656,0.7465473145780052,4.0,270.0421362748792,736.4111760000001,9206.008860759493,1,1,0,0,1,0,8.972565300117255,6.148681948306025,3.4075107437187473,3.030561664695671,5.6022742932024014,6.603145641638544,9.127720305681159,11.264028113204928
723.0,,18.0,59.0,7558.6,20.64,frágil,entregado,2024-06-19,ovalle,san antonio,545.4,7.8,ruta nacional,13638.0,hzod-54,furgón,5000.0,75.9,2014.0,en mantención,94179.0,0.0,0.0,sin incidencia,0.0,7.0,69.92307692307692,1.5117200000000002,0.2719367588932806,1,7558.6,545.4,69.92307692307692,1.5117200000000002,0.2719367588932806,1.5117200000000002,0.2719367588932806,12.0,366.1934983770166,824.4920880000001,38136.04615384615,1,1,0,0,1,1,8.930573557720882,6.30335130825658,3.074543453978281,4.261595866095057,5.90588895264464,6.7159796788200055,10.548941428694429,11.452963123797545
724.0,2024-06-12,78.0,55.0,7875.1,25.16,peligrosa,retrasado,,osorno,la florida,824.4,5.2,urbana,14342.0,agdn-22,furgón,5000.0,55.5,2021.0,en mantención,398945.0,0.0,0.0,sin incidencia,0.0,7.0,158.53846153846152,1.57502,0.4533333333333333,1,7875.1,824.4,158.53846153846152,1.57502,0.4533333333333333,1.57502,0.4533333333333333,5.0,312.98835499383966,1298.446488,130699.10769230768,1,1,0,1,1,0,8.971588136478818,6.7158681173184815,3.264231526588998,5.072285031327936,5.74935589921367,7.169693674318703,11.780660723577602,12.896581348367075
725.0,,19.0,9.0,8330.7,55.74,frágil,en tránsito,2024-06-21,puerto montt,talca,1625.7,19.9,urbana,1526.0,vutp-52,van,5000.0,39.1,2022.0,fuera de servicio,77965.0,1.0,971080.0,falla mecánica,1.0,7.0,81.69346733668343,1.6661400000000002,1.4255754475703324,1,8330.7,1625.7,81.69346733668343,1.6661400000000002,1.4255754475703324,1.6661400000000002,1.4255754475703324,4.0,149.45372347105365,2708.6437980000005,132809.06984924624,1,1,1,0,1,0,9.027822795971717,7.394308701772408,4.038479429380705,4.4151406066083005,5.013655551663482,7.9045724653823735,11.796675340327795,11.264028113204928
726.0,,78.0,12.0,11139.4,54.65,refrigerada,entregado,2024-06-22,osorno,la florida,824.4,5.2,urbana,14342.0,uqje-72,furgón,20000.0,23.1,2010.0,operativo,282654.0,0.0,0.0,sin incidencia,0.0,7.0,158.53846153846152,0.55697,2.365800865800866,1,11139.4,824.4,158.53846153846152,0.55697,2.365800865800866,0.55697,2.365800865800866,16.0,203.82792629595068,459.16606799999994,130699.10769230768,0,0,0,1,0,0,9.318333419479377,6.7158681173184815,4.019082077721554,5.072285031327936,5.3221702427362745,6.1315874417233465,11.780660723577602,12.551982351669247
727.0,,40.0,55.0,3306.0,42.97,peligrosa,entregado,2024-06-22,castro,angol,1492.8,21.9,camino rural,2524.0,agdn-22,furgón,5000.0,55.5,2021.0,en mantención,398945.0,0.0,0.0,sin incidencia,0.0,7.0,68.16438356164383,0.6612,0.7742342342342342,1,3306.0,1492.8,68.16438356164383,0.6612,0.7742342342342342,0.6612,0.7742342342342342,5.0,76.9356077354495,987.03936,101755.7917808219,0,0,1,0,1,1,8.103796712981794,7.309078487922966,3.7835075831927187,4.236486041710524,4.355882943889047,6.895722535011034,11.530340850765848,12.896581348367075
727.0,,40.0,55.0,3306.0,42.97,peligrosa,entregado,2024-06-22,cauquenes,viña del mar,662.3,10.0,camino rural,4915.0,agdn-22,furgón,5000.0,55.5,2021.0,en mantención,398945.0,0.0,0.0,sin incidencia,0.0,7.0,66.22999999999999,0.6612,0.7742342342342342,1,3306.0,662.3,66.22999999999999,0.6612,0.7742342342342342,0.6612,0.7742342342342342,5.0,76.9356077354495,437.91276,43864.12899999999,0,0,0,0,1,1,8.103796712981794,6.4972273765315105,3.7835075831927187,4.208119576480946,4.355882943889047,6.08430066895329,10.688874955399378,12.896581348367075
727.0,,40.0,55.0,3306.0,42.97,peligrosa,entregado,2024-06-22,concepción,las condes,268.5,16.3,ruta nacional,12232.0,agdn-22,furgón,5000.0,55.5,2021.0,en mantención,398945.0,0.0,0.0,sin incidencia,0.0,7.0,16.47239263803681,0.6612,0.7742342342342342,1,3306.0,268.5,16.47239263803681,0.6612,0.7742342342342342,0.6612,0.7742342342342342,5.0,76.9356077354495,177.5322,4422.837423312883,0,0,0,0,1,1,8.103796712981794,5.596568390349052,3.7835075831927187,2.860622071725104,4.355882943889047,5.184768977107848,8.39476279372784,12.896581348367075
727.0,,40.0,55.0,3306.0,42.97,peligrosa,entregado,2024-06-22,viña del mar,linares,901.4,2.6,autopista,11953.0,agdn-22,furgón,5000.0,55.5,2021.0,en mantención,398945.0,0.0,0.0,sin incidencia,0.0,7.0,180.0,0.6612,0.7742342342342342,1,3306.0,901.4,346.6923076923077,0.6612,0.7742342342342342,0.6612,0.7742342342342342,5.0,76.9356077354495,596.00568,162252.0,0,0,0,1,1,0,8.103796712981794,6.805057880743794,3.7835075831927187,5.198497031265826,4.355882943889047,6.391926627585198,11.99691212437999,12.896581348367075
728.0,2024-06-15,17.0,41.0,5531.0,53.09,peligrosa,retrasado,2024-06-23,maipú,rancagua,1556.6,17.9,urbana,3799.0,qcmh-68,furgón,5000.0,38.8,2014.0,operativo,33259.0,0.0,0.0,sin incidencia,0.0,8.0,86.9608938547486,1.1062,1.3682989690721652,1,5531.0,1556.6,86.9608938547486,1.1062,1.3682989690721652,1.1062,1.3682989690721652,12.0,104.1796161307943,1721.91092,135363.32737430168,1,1,1,0,0,0,8.61830469278465,7.35090145405799,3.9906493258833358,4.47689232769437,4.655669518513868,7.451770534669067,11.815725143701837,10.41211075274692
729.0,,60.0,15.0,5466.8,19.25,general,en tránsito,2024-06-24,viña del mar,santiago,4000.0,16.4,urbana,9132.0,ddhl-40,furgón,5000.0,38.6,2023.0,operativo,475899.0,0.0,0.0,sin incidencia,0.0,7.0,180.0,1.09336,0.4987046632124352,1,5466.8,18627.0,1135.7926829268297,1.09336,0.4987046632124352,1.09336,0.49870466321243523,3.0,283.97485844891173,4373.4400000000005,720000.0,1,1,1,1,0,0,8.606631620730136,8.294299608857235,3.0081547935525483,5.198497031265826,5.652400960408662,8.383533790599015,13.487007879880162,13.072963027109202
730.0,2024-06-16,42.0,2.0,14392.0,22.93,general,entregado,2024-06-25,la florida,san antonio,254.0,12.2,ruta nacional,7465.0,dpya-28,furgón,5000.0,38.7,2019.0,operativo,179180.0,0.0,0.0,sin incidencia,0.0,9.0,20.81967213114754,2.8784,0.5925064599483204,1,14392.0,254.0,20.81967213114754,2.8784,0.5925064599483204,2.8784,0.5925064599483204,7.0,627.6219964240547,731.1136,5288.196721311476,1,1,0,0,0,1,9.57449725626267,5.541263545158426,3.175132901920282,3.0828119542218,6.4435301164716545,6.595935693177225,8.57342166479884,12.096151747116016
731.0,,72.0,11.0,7558.6,36.86,peligrosa,entregado,,temuco,las condes,751.5,15.8,urbana,6554.0,olyb-22,van,20000.0,5.3,2017.0,operativo,476196.0,0.0,0.0,sin incidencia,0.0,7.0,47.563291139240505,0.37793,5.0,1,7558.6,751.5,47.563291139240505,0.37793,6.954716981132076,0.37793000000000004,5.0,9.0,205.05683513740811,284.01439500000004,35743.81329113924,0,0,0,0,0,0,8.930573557720882,6.6234009966230305,3.633895145781177,3.8828679191506983,5.328152029461809,5.6525396877650556,10.484160454831295,13.073586913141053
732.0,2024-06-18,65.0,11.0,11328.9,37.46,refrigerada,entregado,,ovalle,puente alto,1787.0,22.5,urbana,6674.0,olyb-22,van,20000.0,5.3,2017.0,operativo,476196.0,0.0,0.0,sin incidencia,0.0,7.0,79.42222222222222,0.566445,5.0,1,11328.9,1787.0,79.42222222222222,0.566445,7.067924528301887,0.566445,5.0,9.0,302.4185152558661,1012.237215,141927.5111111111,0,0,1,0,0,0,9.33520052785777,7.488852955733459,3.6496187401606335,4.387290533793423,5.715113090945197,6.920905647614847,11.863078766933983,13.073586913141053
733.0,2024-06-18,53.0,8.0,11264.7,28.95,perecible,en tránsito,2024-06-27,temuco,coquimbo,1433.7,5.1,autopista,7421.0,,,,,,,,0.0,0.0,sin incidencia,0.0,9.0,180.0,0.0,0.0,1,11264.7,1433.7,281.11764705882354,0.0,0.0,,,,389.09536803564646,,258066.0,0,0,0,1,0,0,9.329517990305504,7.268711047104344,3.3995293245614584,5.198497031265826,5.966391242655002,,12.460974520112643,
734.0,2024-06-19,7.0,55.0,3990.5,24.1,general,entregado,2024-06-28,rengo,angol,435.0,23.1,autopista,8725.0,agdn-22,furgón,5000.0,55.5,2021.0,en mantención,398945.0,0.0,0.0,sin incidencia,0.0,9.0,18.83116883116883,0.7981,0.4342342342342342,1,3990.5,435.0,18.83116883116883,0.7981,0.4342342342342342,0.7981,0.43423423423423424,5.0,165.57404257084767,347.1735,8191.558441558442,0,0,0,0,1,0,8.291922379085854,6.077642243349034,3.2228678461377385,2.987254883364949,5.115439910695914,5.852700918751517,9.010981514091432,12.896581348367075
735.0,,5.0,32.0,8582.3,30.305,refrigerada,retrasado,,cauquenes,san fernando,914.3,22.9,camino rural,5128.0,eixp-91,camioneta,5000.0,78.9,2022.0,en mantención,224573.5,0.0,0.0,sin incidencia,0.0,7.0,39.92576419213974,1.71646,0.3840937896070975,1,8582.3,914.3,39.92576419213974,1.71646,0.3840937896070975,1.7164599999999999,0.38409378960709756,4.0,283.1881475615389,1569.3593779999999,36504.12620087336,1,1,0,0,1,1,9.057573733921085,6.819251880390734,3.443777829197274,3.7117597960734465,5.649636510224512,7.359059775332731,10.505207973568812,12.321962779667231
736.0,,24.0,6.0,13415.6,49.29,refrigerada,en tránsito,,castro,chillán,1776.8,12.2,autopista,10956.0,vcmu-38,camión,1000.0,74.9,2017.0,fuera de servicio,145004.0,1.0,189689.0,accidente,1.0,7.0,145.63934426229508,5.0,0.6580774365821094,1,13415.6,1776.8,145.63934426229508,13.4156,0.6580774365821094,5.0,0.6580774365821094,9.0,272.17139031466195,8884.0,258771.9868852459,1,1,1,1,1,0,9.504248025222156,7.483131923807575,3.9178062501838733,4.987976131769508,5.610099401549288,9.092119740588751,12.463706457819685,11.884523503566815
504.5,2024-06-21,28.0,53.0,7133.2,26.16,general,en tránsito,2024-06-30,las condes,san antonio,550.1,6.7,ruta nacional,10017.0,jlnv-70,camioneta,20000.0,13.8,2022.0,operativo,298453.0,0.0,0.0,sin incidencia,0.0,9.0,82.1044776119403,0.35666,1.8956521739130436,1,7133.2,550.1,82.1044776119403,0.35666,1.8956521739130436,0.35666,1.8956521739130434,4.0,272.66541798860897,196.198666,45165.67313432836,0,0,0,0,0,1,8.872655400288977,6.311916280889189,3.3017453026904953,4.4200985826232895,5.611906258003906,5.284211677439772,10.718114773829235,12.60637109608698
738.0,,62.0,20.0,14177.3,43.66,perecible,entregado,2024-06-30,rancagua,rancagua,919.3,11.8,urbana,3386.0,urhf-29,furgón,10000.0,8.6,2016.0,operativo,263978.0,0.0,0.0,sin incidencia,0.0,7.0,77.90677966101694,1.41773,5.0,1,14177.3,919.3,77.90677966101694,1.41773,5.076744186046511,1.41773,5.0,10.0,324.7131307116191,1303.3191889999998,71619.70254237288,1,1,0,0,0,0,9.559467905734056,6.824699703844811,3.799078246412012,4.368267151422865,5.786017026826067,7.173436489374126,11.179139452808597,12.48362483351
739.0,,17.0,39.0,3224.7,16.25,general,en tránsito,,maipú,rancagua,1556.6,17.9,urbana,3799.0,,,,,,,,0.0,0.0,sin incidencia,0.0,7.0,86.9608938547486,0.0,0.0,1,3224.7,1556.6,86.9608938547486,0.0,0.0,,,,198.43086579287427,,135363.32737430168,0,0,1,0,0,0,8.07890525994057,7.35090145405799,2.847812143477369,4.47689232769437,5.295467638892889,,11.815725143701837,
740.0,,20.0,35.0,1121.6,6.1,refrigerada,entregado,2024-07-02,viña del mar,san antonio,1071.6,14.5,ruta nacional,737.0,mmal-41,semi-remolque,3000.0,19.9,2022.0,operativo,409273.0,0.0,0.0,sin incidencia,0.0,7.0,73.90344827586206,0.3738666666666666,0.3065326633165829,1,1121.6,1071.6,73.90344827586206,0.3738666666666666,0.3065326633165829,0.3738666666666666,0.3065326633165829,4.0,183.83871496475987,400.63551999999993,79194.93517241378,0,0,0,0,0,1,7.023402702508099,6.977840886548825,1.9600947840472698,4.316199927859461,5.219483633828797,5.995545010681523,11.279680252904782,12.922140137374619
741.0,,3.0,8.0,7558.6,21.21,frágil,entregado,2024-07-03,rancagua,rengo,679.6,18.4,urbana,2447.0,,,,,,,,0.0,0.0,sin incidencia,0.0,7.0,36.934782608695656,0.0,0.0,1,7558.6,679.6,36.934782608695656,0.0,0.0,,,,356.35283579274903,,25100.87826086957,0,0,0,0,0,0,8.930573557720882,6.522974762066806,3.100542637906336,3.6358684381474324,5.878723629251541,,10.13069795343051,
742.0,2024-06-25,37.0,50.0,12716.7,30.305,general,retrasado,,viña del mar,san antonio,723.1,7.8,urbana,1551.0,zgcm-84,furgón,5000.0,56.7,2017.0,en mantención,443858.0,0.0,0.0,sin incidencia,0.0,7.0,92.7051282051282,2.54334,0.5344797178130511,1,12716.7,723.1,92.7051282051282,2.54334,0.5344797178130511,2.54334,0.5344797178130511,9.0,419.60997822213426,1839.0891540000002,67035.0782051282,1,1,0,0,1,0,9.450750002934575,6.5849295043947755,3.443777829197274,4.5401529177908,6.041705986767828,7.51756930269008,11.112986234117965,13.003262223411536
743.0,2024-06-26,15.0,49.0,14888.9,1.09,refrigerada,entregado,,talcahuano,puerto montt,1750.1,11.8,autopista,1666.0,qsou-27,camión,20000.0,18.5,2018.0,operativo,311037.0,0.0,0.0,sin incidencia,0.0,7.0,148.31355932203388,0.744445,0.0589189189189189,1,14888.9,1750.1,148.31355932203388,0.744445,0.0589189189189189,0.744445,0.05891891891891892,8.0,13647.021081576535,1302.8531945,259563.56016949148,0,0,1,1,0,0,9.60843840973878,7.467999440877855,0.7371640659767197,5.006048519724964,9.521349814394434,7.173079155243984,12.466760737426096,12.647670370192387
744.0,2024-06-26,51.0,43.0,10194.1,48.91,refrigerada,entregado,,puente alto,castro,489.3,6.2,ruta nacional,941.0,wkuj-69,camioneta,5000.0,53.1,2024.0,fuera de servicio,89400.0,1.0,918739.0,falla mecánica,1.0,7.0,78.91935483870968,2.03882,0.9210922787193973,1,10194.1,489.3,78.91935483870968,2.03882,0.9210922787193973,2.03882,0.9210922787193973,2.0,208.42141849481715,997.594626,38615.24032258065,1,1,0,0,1,1,9.22966249169022,6.195017448657188,3.9102213834815176,4.381018061718997,5.344348578281211,6.906348916517881,10.56142820071491,11.400887146781374
745.0,2024-06-27,48.0,34.0,14051.0,21.62,refrigerada,entregado,2024-07-06,villarrica,santiago,483.8,7.7,autopista,9072.0,cwmz-85,camioneta,3000.0,14.8,2020.0,operativo,374404.0,0.0,0.0,sin incidencia,0.0,9.0,62.83116883116883,4.683666666666666,1.4608108108108109,1,14051.0,483.8,62.83116883116883,4.683666666666666,1.4608108108108109,4.683666666666666,1.4608108108108109,6.0,649.8774339762267,2265.957933333333,30397.71948051948,1,1,0,0,0,0,9.550520013385718,6.1837364347551045,3.1188344706879745,4.156241610727583,6.478321351020878,7.726194094240671,10.32215576415581,12.833093378197255
504.5,,39.0,57.0,12406.0,34.87,perecible,entregado,,valparaíso,chillán,919.3,16.7,urbana,1950.0,hych-99,camión,5000.0,57.1,2016.0,operativo,110804.0,0.0,0.0,sin incidencia,0.0,7.0,55.047904191616766,2.4812,0.6106830122591943,1,12406.0,919.3,55.047904191616766,2.4812,0.6106830122591943,2.4812,0.6106830122591943,10.0,355.7684035444926,2280.9671599999997,50605.53832335329,1,1,0,0,0,0,9.426016108442871,6.824699703844811,3.579901291544191,4.026206757054883,5.877086841696316,7.732793139433283,10.831836062804452,11.615527178630948
